,open,high,low,close,volume,000001.SS,AAPL,CL=F,GC=F,HG=F,NVDA,^DJI,^GSPC,^N100,^N225,open_ch,high_ch,low_ch,close_ch,volume_ch,000001.SS_ch,AAPL_ch,CL=F_ch,GC=F_ch,HG=F_ch,NVDA_ch,^DJI_ch,^GSPC_ch,^N100_ch,^N225_ch
2016-09-23,-0.8571532239849756,-0.8579375564947215,-0.8556191817916464,-0.8567227892137278,-0.9125372848571356,-0.4055057967531159,-1.0077703652651842,-0.9919053893850617,-0.6488564078334326,-1.3398441957086842,-0.581438810955491,-1.2361965846043796,-1.0572514626679734,-1.1453906818573751,-1.2319879681180754,-0.10788044183787282,0.184127452175948,-0.07911340967000549,0.245234318773072,-0.7620083761341546,-0.27069920600825165,-1.1764466156995768,-0.6583241164080622,-0.3401397941647007,0.18686037513260703,-0.11583033392431821,-0.8129672688963142,-0.6548584359960169,-0.4772808264725181,-0.32721381056605875
2016-09-24,-0.856849417227425,-0.8578771032506025,-0.8553315585627698,-0.8567325237215482,-0.9133097201390927,-0.4055057967531159,-1.0077703652651842,-0.9919053893850617,-0.6488564078334326,-1.3398441957086842,-0.581438810955491,-1.2361965846043796,-1.0572514626679734,-1.1453906818573751,-1.2319879681180754,0.2566338239210317,0.01041093876439921,0.2356121577894382,-0.06817984144068645,-0.9389232229037157,-0.013496175326321913,-0.05013319442247785,0.012834432916343235,-0.030477207921904156,-0.012136516650380635,-0.07307922136197087,-0.031023819783486613,-0.03573495620949971,-0.02001484435230962,-0.028023770006992858
2016-09-25,-0.8568589409244435,-0.8579298200466215,-0.8554388138922504,-0.8568132338813246,-0.9133776669052287,-0.4055057967531159,-1.0077703652651842,-0.9919053893850617,-0.6488564078334326,-1.3398441957086842,-0.581438810955491,-1.2361965846043796,-1.0572514626679734,-1.1453906818573751,-1.2319879681180754,-0.06750227828976453,-0.12173430214647708,-0.16775611148434216,-0.14077582048724593,-0.24857627177813788,-0.013496175326321913,-0.05013319442247785,0.012834432916343235,-0.030477207921904156,-0.012136516650380635,-0.07307922136197087,-0.031023819783486613,-0.03573495620949971,-0.02001484435230962,-0.028023770006992858
2016-09-26,-0.8569461925776919,-0.8577204529230685,-0.8554094953786766,-0.856489451281406,-0.9121396067009598,-0.5584450316118077,-1.0071774791594483,-0.9116815139742463,-0.6425205127540805,-1.343093893282415,-0.5819032734780194,-1.2586547922524034,-1.0742262998043777,-1.2122592366651328,-1.26487109826758,-0.14706754539077352,0.18440622016569197,-0.029189741393788556,0.2739223813208183,1.7569012834533084,-1.6518231350804364,0.05182548541371807,0.5636158411927215,0.21202008895738708,-0.11140805098420958,-0.4460337507057635,-1.0326246917995516,-0.962542454296693,-1.6302833429073735,-1.2009526574592047
2016-09-27,-0.8566220358761236,-0.8577158373522284,-0.8552366639612448,-0.856573660935133,-0.9126181600482677,-0.5076936511104727,-1.0064452721819368,-0.98139337687658,-0.6774944679701775,-1.3801397018432222,-0.5802281521543269,-1.2406645856382947,-1.061597943016372,-1.2165082159621612,-1.2429914276310052,0.2751199292045966,-0.054901982196293456,0.1166746643654595,-0.143587577812137,-0.5710712335775089,0.5399192976761892,0.07559485013366014,-0.4506665384398215,-1.3665572759917366,-1.1451011805529012,1.2847637328390353,0.778699194075386,0.6597319850393847,-0.12388347518038441,0.7622964485544423
2016-09-28,-0.8567019630851636,-0.8577887311698442,-0.855213824522229,-0.8566381742977905,-0.9126525735583942,-0.5371973605451917,-1.0034463362767252,-0.8497155777704447,-0.6939677951764929,-1.3567422512022225,-0.5800454196976831,-1.2257113139715845,-1.0511516321662095,-1.181758770949088,-1.2772985132499977,-0.1388607842870809,-0.1447530907600602,-0.03595266934541931,-0.12382462932858494,-0.18451606375717144,-0.333313815665187,0.4638611942090082,0.9130303375019232,-0.66634352943658,0.7128579925158995,0.07014525766865326,0.6370814206803729,0.5358791053407886,0.830272094674851,-1.2568855129247702
2016-09-29,-0.8567569553742529,-0.8577784454238966,-0.8552027483900084,-0.8565948824360071,-0.9123114873820037,-0.5068046359825252,-1.0096185540817149,-0.8065605446697404,-0.6881389573254152,-1.3547926186029149,-0.5795733405551274,-1.252101531014055,-1.0696334810046797,-1.1793812813344389,-1.2414558615260964,-0.1137226515912791,-0.04829735399855803,-0.04784606848879726,-0.01410315880298339,0.21789188649168045,0.31709560206547033,-1.1000195833895214,0.2929338737108839,0.19562289676344774,0.047775963345423805,0.29560353358848496,-1.2029937350104323,-1.041719200375846,0.037705744920752245,1.2728806365837277
2016-09-30,-0.8567256832058687,-0.8576504599380563,-0.8552351914442998,-0.8564135440264725,-0.912288679456887,-0.4890124612655433,-1.0065847663024652,-0.7838765726899161,-0.7094273172961364,-1.3274959027632993,-0.578720548498338,-1.2299018419269143,-1.0539824065142616,-1.1719965843363338,-1.2797413757016365,-0.025867415555722403,0.08845772952503415,-0.09176331761333907,0.12630246385961388,-0.12668722998680854,0.17934945840045566,0.4740524878353464,0.15766462714279644,-0.8548138566864623,0.8261184729914983,0.586804911224744,0.9654866810350838,0.8241832554363506,0.1591747486392313,-1.3985872118779772
2016-10-01,-0.8565363555094837,-0.8574085584070237,-0.8549692576888246,-0.8562229639955894,-0.9122771427185679,-0.4890124612655433,-1.0065847663024652,-0.7838765726899161,-0.7094273172961364,-1.3274959027632993,-0.578720548498338,-1.2299018419269143,-1.0539824065142616,-1.1719965843363338,-1.2797413757016365,0.13508835824419985,0.21947909557262024,0.20962572455898235,0.13442111459836154,-0.13736417227078604,-0.013496175326321913,-0.05013319442247785,0.012834432916343235,-0.030477207921904156,-0.012136516650380635,-0.07307922136197087,-0.031023819783486613,-0.03573495620949971,-0.02001484435230962,-0.028023770006992858
2016-10-02,-0.8563557891756018,-0.8574627242776088,-0.854980608690875,-0.8563616348662051,-0.913118409938399,-0.4890124612655433,-1.0065847663024652,-0.7838765726899161,-0.7094273172961364,-1.3274959027632993,-0.578720548498338,-1.2299018419269143,-1.0539824065142616,-1.1719965843363338,-1.2797413757016365,0.12489348686298914,-0.12233005378211784,-0.07038508495204733,-0.19743312618756828,-0.9285477640553543,-0.013496175326321913,-0.05013319442247785,0.012834432916343235,-0.030477207921904156,-0.012136516650380635,-0.07307922136197087,-0.031023819783486613,-0.03573495620949971,-0.02001484435230962,-0.028023770006992858
2016-10-03,-0.8564896748603779,-0.8575259039286891,-0.8549450859725729,-0.8563059606009439,-0.9127472033348113,-0.4890124612655433,-1.0084328684946195,-0.7523403241095487,-0.7203251805805727,-1.351542921029184,-0.578773842697192,-1.2372209183318699,-1.060438257384102,-1.1715918461354762,-1.2563764250706173,-0.19230202449900993,-0.13280556481140438,-0.02346702817204357,-0.002055301623530927,0.34634679682162495,-0.013496175326321913,-0.366995679036239,0.21247239339192533,-0.4551678308640553,-0.7435540227236082,-0.11364380321123813,-0.3566105157269843,-0.38763534475719774,-0.010210142361567233,0.8208062726436591
2016-10-04,-0.8564409732021437,-0.8575485014415054,-0.854989937436321,-0.856392503250638,-0.9125995124303197,-0.4890124612655433,-1.0067590545474474,-0.758979689851148,-0.8285421447879546,-1.384039276950056,-0.5788880587855958,-1.248731838978107,-1.0702177824353178,-1.123741664620957,-1.234871753904151,-0.00857721562360386,-0.08626403177905972,-0.10386827024218731,-0.14536631846774165,0.01688517659473294,-0.013496175326321913,0.2381987646153632,-0.028704772204265316,-4.261554676847575,-1.0089246730538204,-0.16010305409210288,-0.5446065749732851,-0.5705485482099832,1.139041021198665,0.7462188345693658
2016-10-05,-0.8565233711428317,-0.8574711208596777,-0.8549835957966778,-0.8562890025680518,-0.9117007727798813,-0.4890124612655433,-1.0065847663024652,-0.6959069816354907,-0.8313301861187711,-1.3872889745237862,-0.5789413566746726,-1.2335574312715374,-1.0617805232802762,-1.1433672995778776,-1.2217489188087276,-0.14081734689404435,0.028889716269620228,-0.05267645866526076,0.046316329680873417,0.7953887199326706,-0.013496175326321913,-0.020237751929766606,0.4084215368809592,-0.14316006787022212,-0.11297175167986187,-0.11377728133363252,0.6491951356128615,0.4279719724521062,-0.49035158929110667,0.44057659767534685
2016-10-06,-0.8564221945447346,-0.8574709034984929,-0.8548984899268444,-0.8562661216827221,-0.9122547626264578,-0.4890124612655433,-1.0036555630201218,-0.6621578221961796,-0.8703590523116781,-1.397687634869863,-0.5796190144437312,-1.2352462261473662,-1.0608308383911047,-1.1574290963533662,-1.2092117329266379,0.04453880294516484,-0.06000366916185805,0.026176974451582898,-0.03520280267552207,-0.5735624475994805,-0.013496175326321913,0.4520872097966948,0.219663925272633,-1.609258769287606,-0.3351718812487185,-0.5910669131372049,-0.1062607554540852,0.016235878535817472,-0.3584857185123854,0.41743882185632364
2016-10-07,-0.8564159944068254,-0.8572909499051593,-0.8548823146788027,-0.8560821819279191,-0.9118977777821279,-0.4890124612655433,-1.0030627635387623,-0.6970135425924239,-0.8726400364142202,-1.3866387870824664,-0.5799921181183834,-1.2390215975135797,-1.0672501286220193,-1.1923807561044728,-1.2153359066114104,-0.051511616892082515,0.1464585863885539,-0.04288201871530871,0.12671209237932266,0.18040741849941466,-0.013496175326321913,0.05075436425953661,-0.19819323789642815,-0.12388368622993445,0.33237530274139926,-0.3620412344320126,-0.19933448212565907,-0.38685699355320174,-0.8639544618609791,-0.24459535831515736
2016-10-08,-0.856203346952466,-0.8572057872562177,-0.8546286490930751,-0.8559930379329564,-0.9129661554818357,-0.4890124612655433,-1.0030627635387623,-0.6970135425924239,-0.8726400364142202,-1.3866387870824664,-0.5799921181183834,-1.2390215975135797,-1.0672501286220193,-1.1923807561044728,-1.2153359066114104,0.15640430334310446,0.036924631019077,0.19401582781332083,0.030805754506708374,-1.0199016245511108,-0.013496175326321913,-0.05013319442247785,0.012834432916343235,-0.030477207921904156,-0.012136516650380635,-0.07307922136197087,-0.031023819783486613,-0.03573495620949971,-0.02001484435230962,-0.028023770006992858
2016-10-09,-0.8561210833800919,-0.8572344091623688,-0.8546623795478956,-0.8560987346986009,-0.9131187246661281,-0.4890124612655433,-1.0030627635387623,-0.6970135425924239,-0.8726400364142202,-1.3866387870824664,-0.5799921181183834,-1.2390215975135797,-1.0672501286220193,-1.1923807561044728,-1.2153359066114104,0.024456831722289074,-0.09281137366037034,-0.09237359319876486,-0.16345344830387165,-0.33647931393576885,-0.013496175326321913,-0.05013319442247785,0.012834432916343235,-0.030477207921904156,-0.012136516650380635,-0.07307922136197087,-0.031023819783486613,-0.03573495620949971,-0.02001484435230962,-0.028023770006992858
2016-10-10,-0.8562266639682298,-0.857141201466114,-0.8546812193504092,-0.8559981502609735,-0.9117301014701349,-0.36475217003944477,-0.9961233425082626,-0.6970135425924239,-0.8726400364142202,-1.3866387870824664,-0.5798017579710436,-1.2270863062765653,-1.0581920073974136,-1.143063823108432,-1.2153359066114104,-0.16296242492831414,0.045883834382544064,-0.0776744988777335,0.04229204089443528,1.7018776224628593,1.330546898994456,1.1291151495610054,0.012834432916343235,-0.030477207921904156,-0.012136516650380635,0.07543191730227791,0.5018830949189714,0.46134297038545274,1.1801650037011853,-0.028023770006992858
2016-10-11,-0.8561181190505563,-0.8562283784109951,-0.8545753888563725,-0.8550076510835254,-0.909954402901749,-0.31581792807928766,-0.9952515547858465,-0.6427933220322323,-0.8622492303580582,-1.3580423161766455,-0.5805403302492064,-1.2540949144590707,-1.0827823810359283,-1.1614755521875704,-1.1894842464934086,0.05081365770603019,0.9756470789707422,0.04579404410191991,0.9280444721042954,1.227635126216813,0.5082507178215105,0.09547337500961861,0.34525289400776904,0.3953337581655337,0.8760094955814477,-0.6471359947574516,-1.2311235792018476,-1.3789815584385734,-0.46315967877911923,0.8882939841228725
2016-10-12,-0.8551461836768961,-0.8562610469920454,-0.8537728054158685,-0.8552265857778345,-0.910506150116551,-0.33513183411111447,-0.9916249386504453,-0.6765426925264659,-0.8670645724923411,-1.3697407315889274,-0.5803119054528444,-1.2520004402529767,-1.0805452712089714,-1.180038865139036,-1.218489826929919,0.9106184085671439,-0.0961279030474568,0.7329401093631729,-0.26871968685104686,-0.42657841284610154,-0.21827571697671233,0.554284590472347,-0.19008697383646536,-0.22716226025131597,-0.3717954900743526,0.10706861207891705,0.06307066087132182,0.08800708722327656,-0.4686487532517752,-1.0461886595659202
2016-10-13,-0.855363679359395,-0.8563711364069948,-0.853815819739428,-0.8551999370492529,-0.9120182939142618,-0.32698543861425083,-0.9928802413612403,-0.6621578221961796,-0.8571805142945766,-1.4405826511368114,-0.581134249480639,-1.2581008991239944,-1.0865991779813526,-1.2230837452833418,-1.2288135040837067,-0.2671416148812002,-0.18128658466380326,-0.10030652375069588,-0.032409499431913194,-1.0039908583329709,0.0730682871874392,-0.25748973585971596,0.1003762788821099,0.37385520297825564,-2.1991530001950372,-0.718694233593925,-0.3048528817663423,-0.37021332355824293,-1.0646527204677132,-0.3943853100211935
2016-10-14,-0.8553197409207752,-0.8562633333096942,-0.853724877092904,-0.8550387878172596,-0.9121892353297392,-0.3199396620032044,-0.9906136856822928,-0.6671372409749178,-0.8619958564288596,-1.4555310740310414,-0.5806469334078057,-1.2527846834229055,-1.08620659697435,-1.1564680360793236,-1.2159200227116203,-0.015135578861299341,0.05873083072199165,0.02837702352011527,0.0977509173852131,-0.2931461829348605,0.061303345098150185,0.3254187934442501,-0.017312559741759766,-0.22684881793684494,-0.485512712091365,0.31583118592515774,0.2081999376754278,-0.01397742205717676,1.612442041898647,0.43132746362697394
2016-10-15,-0.8551713434581065,-0.8562274123612843,-0.8537073218861252,-0.8551164913695574,-0.9131289533173231,-0.3199396620032044,-0.9906136856822928,-0.6671372409749178,-0.8619958564288596,-1.4555310740310414,-0.5806469334078057,-1.2527846834229055,-1.08620659697435,-1.1564680360793236,-1.2159200227116203,0.08597211136816729,-0.020758356914282704,-0.04220715756430853,-0.133015424107368,-0.9930780102887048,-0.013496175326321913,-0.05013319442247785,0.012834432916343235,-0.030477207921904156,-0.012136516650380635,-0.07307922136197087,-0.031023819783486613,-0.03573495620949971,-0.02001484435230962,-0.028023770006992858
2016-10-16,-0.8552265139908775,-0.8561924145270425,-0.8536378864013809,-0.8549825741151375,-0.9130668585198998,-0.3199396620032044,-0.9906136856822928,-0.6671372409749178,-0.8619958564288596,-1.4555310740310414,-0.5806469334078057,-1.2527846834229055,-1.08620659697435,-1.1564680360793236,-1.2159200227116203,-0.11091674018805266,-0.021822281072680687,0.007459560427288926,0.07101528650418157,-0.06494503304386587,-0.013496175326321913,-0.05013319442247785,0.012834432916343235,-0.030477207921904156,-0.012136516650380635,-0.07307922136197087,-0.031023819783486613,-0.03573495620949971,-0.02001484435230962,-0.028023770006992858
2016-10-17,-0.8551036355389928,-0.8562174754666211,-0.8536488222938926,-0.8550919510997722,-0.9121932186025603,-0.3847099660539641,-0.9908926450485575,-0.689821212954742,-0.8587010672396457,-1.4607304042040803,-0.580936269023049,-1.2597910102857748,-1.0921236242814845,-1.1787236975298419,-1.2090516759165018,0.06086941646067156,-0.08773866132674432,-0.0694734881157418,-0.16329494334946035,0.9853304796591975,-0.7005592208818301,-0.0960993543408247,-0.12474706986371539,0.10408936368174468,-0.17768542324575445,-0.3017486595011037,-0.34561512740169437,-0.3636009815789943,-0.5572826037468707,0.21548002292737825
2016-10-18,-0.8552117773517248,-0.8562874684516333,-0.8537713833852187,-0.8551472666532122,-0.9118252281229542,-0.26254126972826053,-0.9911716621644063,-0.6704567127907947,-0.8424811139625291,-1.4626800368033879,-0.5801748505750272,-1.249609275193405,-1.080161607430975,-1.128344751253137,-1.1990842942527107,-0.16171241985507415,-0.13708550619287396,-0.17614854500106122,-0.11156608653148084,0.18323628516333712,1.292079844011131,-0.09614015820646193,0.1312471029221995,0.6312954537454547,-0.07433192508053675,0.5321747951946998,0.4274605064542077,0.6291073455959295,1.2022491791496006,0.32443544565405025
2016-10-19,-0.8552691526217266,-0.8563693331142015,-0.8541382308305313,-0.8554810521102526,-0.9116366375632493,-0.2601270314742822,-0.9923921418759554,-0.5979787640785117,-0.8244872338111447,-1.4639801017778111,-0.5802814574238495,-1.2441261544336606,-1.0758791082006964,-1.1127149412647146,-1.1935423969323995,-0.11311892057791509,-0.1503404681190937,-0.41106333628180847,-0.38070720843270217,0.0023137201929170235,0.011946672148190035,-0.2515144325436136,0.45294790046304517,0.6999448562697204,-0.05363965869414792,-0.1565491435752122,0.2148546084482632,0.20082667497903686,0.3549432038719628,0.16721126744762255
2016-10-20,-0.855604810154074,-0.8566752059203828,-0.8541269723866889,-0.8554659341868557,-0.9122476222411043,-0.26087358070584216,-0.9926013686193519,-0.6627109971471847,-0.8303163810320994,-1.4724288196163622,-0.5793220732791293,-1.2495539911834403,-1.0785727801527765,-1.1030540163833726,-1.1563999719020472,-0.3822826523890669,-0.3978289014693543,-0.048085599984267806,-0.04344895578790991,-0.6085129963279599,-0.021361654740404804,-0.08475913078074562,-0.37026482328911486,-0.26577361242162817,-0.2819811670912991,0.6796716437440435,-0.2738792036275314,-0.18420567041897112,0.2109482766320442,1.2777463467763404
2016-10-21,-0.8555975323274437,-0.8565794918618231,-0.8540150302461319,-0.8553775076155355,-0.9122971082588813,-0.2423292698594027,-0.9942054499436559,-0.6394738502163554,-0.8295559498746263,-1.481528034804452,-0.5794667337063052,-1.251796679187678,-1.0787373030279428,-1.1042679222611549,-1.1643923972396168,-0.05063749962967258,0.04654413620871989,0.049718879613642714,0.028166259398353186,-0.19353534976208325,0.18189915928631423,-0.3157363659516968,0.1535474392165658,0.00027375519712702107,-0.30366107942037,-0.18447099362789487,-0.1315899340220443,-0.044815675793284715,-0.04897369139108946,-0.30514656440073107
2016-10-22,-0.8554937040118065,-0.8555197782647196,-0.853915953696483,-0.8542798740868999,-0.9111854556931299,-0.2423292698594027,-0.9942054499436559,-0.6394738502163554,-0.8295559498746263,-1.481528034804452,-0.5794667337063052,-1.251796679187678,-1.0787373030279428,-1.1042679222611549,-1.1643923972396168,0.0437905999964827,1.118112669820037,0.03684891287419567,1.0108290768317416,0.8906422833078058,-0.013496175326321913,-0.05013319442247785,0.012834432916343235,-0.030477207921904156,-0.012136516650380635,-0.07307922136197087,-0.031023819783486613,-0.03573495620949971,-0.02001484435230962,-0.028023770006992858
2016-10-23,-0.8543936333687596,-0.8553908696647113,-0.8529492701628325,-0.8542898796822798,-0.9123697120118835,-0.2423292698594027,-0.9942054499436559,-0.6394738502163554,-0.8295559498746263,-1.481528034804452,-0.5794667337063052,-1.251796679187678,-1.0787373030279428,-1.1042679222611549,-1.1643923972396168,1.0142251057485128,0.07783953856301018,0.8732397483351997,-0.06760953744542249,-0.9362725132099192,-0.013496175326321913,-0.05013319442247785,0.012834432916343235,-0.030477207921904156,-0.012136516650380635,-0.07307922136197087,-0.031023819783486613,-0.03573495620949971,-0.02001484435230962,-0.028023770006992858
2016-10-24,-0.8544142986669833,-0.8555613264526943,-0.8530085971693486,-0.8544383781614938,-0.9119889111301797,-0.13561532984279395,-0.9905438375602563,-0.6577315783684466,-0.8394400080723909,-1.4763283947231949,-0.5770530290337813,-1.2413751167949372,-1.0694506778100503,-1.096478487062192,-1.1565695342135516,-0.0771451802967129,-0.2420447884625621,-0.1144009704877346,-0.19752316134640852,0.21736153204396147,1.108555361046571,0.5585470607215526,-0.0968124274513305,-0.43008243712627053,0.1550114932034376,1.7907556898762744,0.43672606114042756,0.47687665231173887,0.16585916924866015,0.24402333173231905
2016-10-25,-0.8545562272551152,-0.8552460024601766,-0.85295790892891,-0.8542666838972597,-0.9106040796165026,-0.12505469609195197,-0.9884517145002515,-0.6887146519978085,-0.8143498016841815,-1.4178353879371322,-0.5761697741871056,-1.2486212709581774,-1.0769110545274512,-1.113473786800724,-1.1360304176925242,-0.19100576387540488,0.27802206203980295,-0.011622280605664613,0.10364256363849661,1.0155613173194922,0.09622015879568868,0.29454241814890203,-0.1744499488547673,0.9870362357523544,1.8645807745632743,0.5783834419475767,-0.35487228041097085,-0.44559287504539563,-0.4248654593303325,0.6841773244027518
2016-10-26,-0.8543910721441655,-0.8545731461531973,-0.8527750139099568,-0.8533372889510383,-0.910677927330854,-0.1697554661702414,-0.9977274527073587,-0.7318694740435907,-0.8323436818355658,-1.4087364826572597,-0.5759489697009937,-1.24456947954214,-1.0803169901464098,-1.12879981159491,-1.1318560572787408,0.09804612114495752,0.6537863378756292,0.11173125553936751,0.8128874403836683,-0.1908305197418933,-0.4773531259429154,-1.5705503367394644,-0.2509488790384195,-0.7545248189927358,0.2736367048962845,0.08715103415854043,0.1505965072956306,-0.22356345128794022,-0.38647470280292606,0.1156331171593215
2016-10-27,-0.8534684225195729,-0.8541833450949268,-0.8518393037184468,-0.8528882502073146,-0.9103224722599923,-0.1810884885554195,-1.0015980897106103,-0.701992961371162,-0.8244872338111447,-1.3749403716701833,-0.5770758752036405,-1.2485659869482126,-1.0861517560159613,-1.122022067535696,-1.1405564742569325,0.807783589010285,0.3440926744375864,0.8093028007970063,0.34979926530901406,0.06098478219995862,-0.13168792627630768,-0.699182336141282,0.1983506092691235,0.2874294658613353,1.045839613895096,-0.8875496303499253,-0.2098701615483001,-0.3580681178402521,0.14259919732519544,-0.3269830839233503
2016-10-28,-0.8530287529434858,-0.8541020090762281,-0.8515579744477123,-0.8528282221115515,-0.9110581380980658,-0.20420148515757966,-1.0042483336266892,-0.7584263038452199,-0.8052261746438899,-1.3450438357899406,-0.5771672340515166,-1.2497103659544835,-1.0922058857190675,-1.1308231938744076,-1.1232890211423296,0.34220931773908214,0.02303130833947451,0.19420376562032216,-0.004474822792476494,-0.5483184068084735,-0.25484776612216264,-0.4988491812961504,-0.33377873013045334,0.7470049514957837,0.9125278232289706,-0.14049141203652393,-0.08231910532857802,-0.3711884620095356,-0.23085715927072253,0.5672084286227159
2016-10-29,-0.8529259118236235,-0.8527848754328781,-0.8512873061996596,-0.8517143479736661,-0.9084215317259156,-0.20420148515757966,-1.0042483336266892,-0.7584263038452199,-0.8052261746438899,-1.3450438357899406,-0.5771672340515166,-1.2497103659544835,-1.0922058857190675,-1.1308231938744076,-1.1232890211423296,0.03446636926967553,1.2848224082923916,0.1824274611271671,0.9372599126510152,1.550649268957148,-0.013496175326321913,-0.05013319442247785,0.012834432916343235,-0.030477207921904156,-0.012136516650380635,-0.07307922136197087,-0.031023819783486613,-0.03573495620949971,-0.02001484435230962,-0.028023770006992858
2016-10-30,-0.8518553144588819,-0.8530611575997262,-0.8509921464888187,-0.8522803021267867,-0.9100982433091802,-0.20420148515757966,-1.0042483336266892,-0.7584263038452199,-0.8052261746438899,-1.3450438357899406,-0.5771672340515166,-1.2497103659544835,-1.0922058857190675,-1.1308231938744076,-1.1232890211423296,0.899126709036409,-0.3306636976973608,0.20202804841552763,-0.5464529051924871,-0.7986088026735728,-0.013496175326321913,-0.05013319442247785,0.012834432916343235,-0.030477207921904156,-0.012136516650380635,-0.07307922136197087,-0.031023819783486613,-0.03573495620949971,-0.02001484435230962,-0.028023770006992858
2016-10-31,-0.8523710008518557,-0.8532734684914255,-0.8512124013662625,-0.8523203217700482,-0.9102753071625124,-0.21500864077815096,-1.0048760716064629,-0.8602275902789265,-0.8153636067708532,-1.3294455353626073,-0.5767103992196841,-1.2522402675533477,-1.0924433069413604,-1.1704285711234002,-1.126647152128943,-0.503290219338834,-0.26988056124398013,-0.25203539843419837,-0.09337100871791248,-0.24007225243736355,-0.12664088914140176,-0.1571265726160278,-0.6255241566700254,-0.43724145541235865,0.46523022369471256,0.264584895834651,-0.14447634884541424,-0.04893125590579466,-0.9706683923484802,-0.14305323563528502
2016-11-01,-0.8524295443035247,-0.8520792190547489,-0.8507687193891563,-0.8510273053056864,-0.9086297433957755,-0.15223774781247656,-1.0120246616307749,-0.8707398138423303,-0.7776016102239397,-1.298249244416159,-0.5783169820337994,-1.2664361482835407,-1.1056196274518035,-1.200473976497672,-1.1239185173910073,-0.10916280317375116,1.1269282665278142,0.3324642477105153,1.0786990264886136,0.7382403241302521,0.644479825460235,-1.2704902226953108,-0.05567221331241361,1.4894887480431063,0.9373810411353487,-1.250553935150636,-0.6682916095676957,-0.7681881738728873,-0.7476029050627157,0.06555766029074826
2016-11-02,-0.8511387967965336,-0.851886781952376,-0.8498031381396189,-0.8505321926298711,-0.9108752175551051,-0.2085983738029507,-1.0116759407668499,-0.9443243235115468,-0.7259006445024517,-1.2962993019086335,-0.5785378086612485,-1.2768766651939836,-1.1182025063718768,-1.2580860359001544,-1.1722278317932981,1.0777204809212304,0.12398909346592646,0.7812427658982684,0.359923897370374,-1.0475242721599947,-0.6001266379800616,0.010492593584412563,-0.46865751074471057,2.026445121519623,0.04657331311417602,-0.23987000965746755,-0.5024461371526937,-0.7399792100417331,-1.4246267078028714,-1.6831921117466864
2016-11-03,-0.8505870750155612,-0.8516694127170525,-0.8518339718047089,-0.8528708869122122,-0.9065505241593323,-0.13364455160943353,-1.0158469044825038,-0.9819465518275855,-0.7378123128735598,-1.2722522836427492,-0.5791469426816213,-1.2807815590978286,-1.1266763261658443,-1.2674944239025479,-1.1722278317932981,0.40849618881245814,0.1466299586050657,-1.7748947047515038,-2.0039652333332296,2.516151332688031,0.771616060044038,-0.7746133688086855,-0.24056369723804946,-0.4969848139129271,0.711395031491459,-0.535099901440875,-0.2081025656003037,-0.5131166865359468,-0.25241850283763295,-0.028023770006992858
2016-11-04,-0.8529782523951728,-0.8533771846617556,-0.8514935932020822,-0.8522187953716078,-0.9101354846479526,-0.1439970734135918,-1.0193169037456744,-1.014589361364886,-0.7347708976135445,-1.250804775509275,-0.5794439022973376,-1.2864952931562834,-1.1298539807222416,-1.2973879366797014,-1.2082290074142115,-2.045085079673965,-1.6748667704404512,0.2473029344954408,0.5253621735975899,-1.2327171927897933,-0.1210267142774611,-0.6593890160463763,-0.21037329269159155,0.0890664847602821,0.6278615462491,-0.3009708827041257,-0.2905483106018868,-0.2155469155736271,-0.760029234319079,-1.2836438175255867
2016-11-05,-0.8523312387998065,-0.8533516836328644,-0.8509340592013307,-0.8522105833353341,-0.9124052319866827,-0.1439970734135918,-1.0193169037456744,-1.014589361364886,-0.7347708976135445,-1.250804775509275,-0.5794439022973376,-1.2864952931562834,-1.1298539807222416,-1.2973879366797014,-1.2082290074142115,0.5215114418769583,-0.034818651852400406,0.4390951196535898,-0.051029716075672235,-1.335874859428015,-0.013496175326321913,-0.05013319442247785,0.012834432916343235,-0.030477207921904156,-0.012136516650380635,-0.07307922136197087,-0.031023819783486613,-0.03573495620949971,-0.02001484435230962,-0.028023770006992858
2016-11-06,-0.8523183449261006,-0.8530550017162918,-0.8508503781669412,-0.8518470111058407,-0.9121028032271405,-0.1439970734135918,-1.0193169037456744,-1.014589361364886,-0.7347708976135445,-1.250804775509275,-0.5794439022973376,-1.2864952931562834,-1.1298539807222416,-1.2973879366797014,-1.2082290074142115,-0.046449774741289016,0.2354143121510625,0.01416971371701433,0.2603437143435542,0.14604435257049286,-0.013496175326321913,-0.05013319442247785,0.012834432916343235,-0.030477207921904156,-0.012136516650380635,-0.07307922136197087,-0.031023819783486613,-0.03573495620949971,-0.02001484435230962,-0.028023770006992858
2016-11-07,-0.8520072603419198,-0.8532098487510326,-0.8508346152236441,-0.852223461363542,-0.9118497965563055,-0.12106704771757638,-1.0138140036210508,-0.9692214174052375,-0.7981298484070649,-1.1916615812818911,-0.576626634850498,-1.2364458891636019,-1.0875397227107928,-1.2303674892748255,-1.1655508175160436,0.21494316906685154,-0.21311309674044243,-0.04527473726459311,-0.38432519844365637,0.07270965885519838,0.22495135869194163,0.9248438842031785,0.32720831551279944,-2.5185257109344614,1.7398293583463467,2.1014168127375727,2.2476658523404534,2.3626716678759228,1.6505228460061518,1.4806631755652389
